date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:12:20	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202016%2014:12:19%20GMT	https://ogpau.govspace.gov.au/?p=670	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/index767a.html	(from https://ogpau.govspace.gov.au/have-your-say-on-australias-first-open-government-national-action-plan/)
01:12:28	2956/-1	---M--	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202016%2014:12:27%20GMT	https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Fhave-your-say-on-australias-first-open-government-national-action-plan%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-logincf39.html	(from https://ogpau.govspace.gov.au/have-your-say-on-australias-first-open-government-national-action-plan/)
01:12:29	0/-1	---M--	302	error ('')			https://ogpau.govspace.gov.au/wp-login.php?action=register	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login.17b0ddc.delayed	(from https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Fhave-your-say-on-australias-first-open-government-national-action-plan%2F)
01:12:37	794/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22794ec094c1e4b92eb337f10cc0e0cf06%22	https://ogpau.govspace.gov.au/interim-working-group-workshop/feed/	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/interim-working-group-workshop/feed/index.html	(from https://ogpau.govspace.gov.au/interim-working-group-workshop/)
01:12:43	2720/2720	UR-MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202016%2014:11:30%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Fhave-your-say-on-australias-first-open-government-national-action-plan%2F&format=xml	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embed8e28	(from https://ogpau.govspace.gov.au/have-your-say-on-australias-first-open-government-national-action-plan/)
01:12:54	57215/-1	---M--	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202016%2014:12:48%20GMT	https://ogpau.govspace.gov.au/author/ogpteam/page/2/	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/author/ogpteam/page/2/index.html	(from https://ogpau.govspace.gov.au/author/ogpteam/)
01:12:58	2399/2399	UR-MC-	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202016%2014:12:53%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Finterim-working-group-workshop%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embedd667.json	(from https://ogpau.govspace.gov.au/interim-working-group-workshop/)
01:12:59	2825/2825	UR-MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202016%2014:11:45%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Fannouncing-the-members-of-the-interim-working-group-for-australias-ogp-national-action-plan%2F&format=xml	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embed9531	(from https://ogpau.govspace.gov.au/announcing-the-members-of-the-interim-working-group-for-australias-ogp-national-action-plan/)
01:13:03	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202016%2014:13:02%20GMT	https://ogpau.govspace.gov.au/?p=587	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/index4c2b.html	(from https://ogpau.govspace.gov.au/announcing-the-members-of-the-interim-working-group-for-australias-ogp-national-action-plan/)
01:13:08	887/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22794ec094c1e4b92eb337f10cc0e0cf06%22	https://ogpau.govspace.gov.au/next-steps-to-finalise-australias-first-national-action-plan/feed/	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/next-steps-to-finalise-australias-first-national-action-plan/feed/index.html	(from https://ogpau.govspace.gov.au/next-steps-to-finalise-australias-first-national-action-plan/)
01:13:12	2977/-1	---M--	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202016%2014:13:11%20GMT	https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Fannouncing-the-members-of-the-interim-working-group-for-australias-ogp-national-action-plan%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-loginae2b.html	(from https://ogpau.govspace.gov.au/announcing-the-members-of-the-interim-working-group-for-australias-ogp-national-action-plan/)
01:13:14	0/-1	---M--	302	error ('')			https://ogpau.govspace.gov.au/wp-login.php?action=register	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login.17c0ddc.delayed	(from https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Fannouncing-the-members-of-the-interim-working-group-for-australias-ogp-national-action-plan%2F)
01:13:19	2567/2567	UR-MC-	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202016%2014:13:17%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Fnext-steps-to-finalise-australias-first-national-action-plan%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embed76d3.json	(from https://ogpau.govspace.gov.au/next-steps-to-finalise-australias-first-national-action-plan/)
01:13:20	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202016%2014:13:19%20GMT	https://ogpau.govspace.gov.au/?p=659	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/index2553.html	(from https://ogpau.govspace.gov.au/report-on-the-initial-stages-of-consultation-on-australias-first-national-action-plan/)
01:13:29	2971/-1	---M--	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202016%2014:13:28%20GMT	https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Freport-on-the-initial-stages-of-consultation-on-australias-first-national-action-plan%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login43d7.html	(from https://ogpau.govspace.gov.au/report-on-the-initial-stages-of-consultation-on-australias-first-national-action-plan/)
01:13:31	0/-1	---M--	302	error ('')			https://ogpau.govspace.gov.au/wp-login.php?action=register	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login.17d0ddc.delayed	(from https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Freport-on-the-initial-stages-of-consultation-on-australias-first-national-action-plan%2F)
01:13:35	2795/2795	UR-MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202016%2014:12:19%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Freport-on-the-initial-stages-of-consultation-on-australias-first-national-action-plan%2F&format=xml	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embedaae5	(from https://ogpau.govspace.gov.au/report-on-the-initial-stages-of-consultation-on-australias-first-national-action-plan/)
01:13:40	884/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22794ec094c1e4b92eb337f10cc0e0cf06%22	https://ogpau.govspace.gov.au/outcomes-from-the-third-meeting-of-the-interim-working-group/feed/	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/outcomes-from-the-third-meeting-of-the-interim-working-group/feed/index.html	(from https://ogpau.govspace.gov.au/outcomes-from-the-third-meeting-of-the-interim-working-group/)
01:13:45	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202016%2014:13:44%20GMT	https://ogpau.govspace.gov.au/?p=655	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/indexef11.html	(from https://ogpau.govspace.gov.au/interim-working-group-workshop/)
01:13:49	2549/2549	UR-MC-	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202016%2014:13:47%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Foutcomes-from-the-third-meeting-of-the-interim-working-group%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embed4a17.json	(from https://ogpau.govspace.gov.au/outcomes-from-the-third-meeting-of-the-interim-working-group/)
01:13:57	2916/-1	---M--	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202016%2014:13:51%20GMT	https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Finterim-working-group-workshop%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login3f3f.html	(from https://ogpau.govspace.gov.au/interim-working-group-workshop/)
01:13:58	0/-1	---M--	302	error ('')			https://ogpau.govspace.gov.au/wp-login.php?action=register	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login.17e0ddc.delayed	(from https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Finterim-working-group-workshop%2F)
01:14:05	833/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22794ec094c1e4b92eb337f10cc0e0cf06%22	https://ogpau.govspace.gov.au/fourth-inter-departmental-committee-meeting/feed/	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/fourth-inter-departmental-committee-meeting/feed/index.html	(from https://ogpau.govspace.gov.au/fourth-inter-departmental-committee-meeting/)
01:14:12	2496/2496	UR-MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202016%2014:12:58%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Finterim-working-group-workshop%2F&format=xml	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embed5623	(from https://ogpau.govspace.gov.au/interim-working-group-workshop/)
01:14:16	2464/2464	UR-MC-	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202016%2014:14:14%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Ffourth-inter-departmental-committee-meeting%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embedd543.json	(from https://ogpau.govspace.gov.au/fourth-inter-departmental-committee-meeting/)
01:14:24	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202016%2014:14:22%20GMT	https://ogpau.govspace.gov.au/?p=651	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/indexa26f.html	(from https://ogpau.govspace.gov.au/next-steps-to-finalise-australias-first-national-action-plan/)
01:14:31	2670/2670	UR-MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202016%2014:13:19%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Fnext-steps-to-finalise-australias-first-national-action-plan%2F&format=xml	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embeda0aa	(from https://ogpau.govspace.gov.au/next-steps-to-finalise-australias-first-national-action-plan/)
01:14:35	2946/-1	---M--	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202016%2014:14:33%20GMT	https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Fnext-steps-to-finalise-australias-first-national-action-plan%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login8ba4.html	(from https://ogpau.govspace.gov.au/next-steps-to-finalise-australias-first-national-action-plan/)
01:14:36	0/-1	---M--	302	error ('')			https://ogpau.govspace.gov.au/wp-login.php?action=register	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login.17f0ddc.delayed	(from https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Fnext-steps-to-finalise-australias-first-national-action-plan%2F)
01:14:43	2554/2554	UR-MC-	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202016%2014:14:41%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Foutcomes-from-the-second-meeting-of-the-interim-working-group%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embed7f53.json	(from https://ogpau.govspace.gov.au/outcomes-from-the-second-meeting-of-the-interim-working-group/)
01:14:45	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202016%2014:14:44%20GMT	https://ogpau.govspace.gov.au/?p=647	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/index6087.html	(from https://ogpau.govspace.gov.au/outcomes-from-the-third-meeting-of-the-interim-working-group/)
01:14:47	887/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22794ec094c1e4b92eb337f10cc0e0cf06%22	https://ogpau.govspace.gov.au/outcomes-from-the-second-meeting-of-the-interim-working-group/feed/	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/outcomes-from-the-second-meeting-of-the-interim-working-group/feed/index.html	(from https://ogpau.govspace.gov.au/outcomes-from-the-second-meeting-of-the-interim-working-group/)
01:14:57	2946/-1	---M--	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202016%2014:14:55%20GMT	https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Foutcomes-from-the-third-meeting-of-the-interim-working-group%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-loginb3ee.html	(from https://ogpau.govspace.gov.au/outcomes-from-the-third-meeting-of-the-interim-working-group/)
01:14:59	0/-1	---M--	302	error ('')			https://ogpau.govspace.gov.au/wp-login.php?action=register	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login.1800ddc.delayed	(from https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Foutcomes-from-the-third-meeting-of-the-interim-working-group%2F)
01:15:02	2646/2646	UR-MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202016%2014:13:50%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Foutcomes-from-the-third-meeting-of-the-interim-working-group%2F&format=xml	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embed867f	(from https://ogpau.govspace.gov.au/outcomes-from-the-third-meeting-of-the-interim-working-group/)
01:15:08	8940/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22bac7bcdd9b278b3e4e38d12d4fb1c17a%22	https://ogpau.govspace.gov.au/tag/interim-working-group/feed/	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/tag/interim-working-group/feed/index.html	(from https://ogpau.govspace.gov.au/tag/interim-working-group/)
01:15:14	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202016%2014:15:13%20GMT	https://ogpau.govspace.gov.au/?p=644	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/index6ade.html	(from https://ogpau.govspace.gov.au/fourth-inter-departmental-committee-meeting/)
01:15:18	982/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22794ec094c1e4b92eb337f10cc0e0cf06%22	https://ogpau.govspace.gov.au/interim-working-group-for-australias-ogp-national-action-plan-agenda-and-papers-meeting-2/feed/	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/interim-working-group-for-australias-ogp-national-action-plan-agenda-and-papers-meeting-2/feed/index.html	(from https://ogpau.govspace.gov.au/interim-working-group-for-australias-ogp-national-action-plan-agenda-and-papers-meeting-2/)
01:15:24	2929/-1	---M--	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202016%2014:15:23%20GMT	https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Ffourth-inter-departmental-committee-meeting%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login364d.html	(from https://ogpau.govspace.gov.au/fourth-inter-departmental-committee-meeting/)
01:15:26	0/-1	---M--	302	error ('')			https://ogpau.govspace.gov.au/wp-login.php?action=register	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login.1810ddc.delayed	(from https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Ffourth-inter-departmental-committee-meeting%2F)
01:15:29	2754/2754	UR-MC-	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202016%2014:15:27%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Finterim-working-group-for-australias-ogp-national-action-plan-agenda-and-papers-meeting-2%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embede1d7.json	(from https://ogpau.govspace.gov.au/interim-working-group-for-australias-ogp-national-action-plan-agenda-and-papers-meeting-2/)
01:15:30	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202016%2014:15:29%20GMT	https://ogpau.govspace.gov.au/?p=637	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/index38bf.html	(from https://ogpau.govspace.gov.au/outcomes-from-the-second-meeting-of-the-interim-working-group/)
01:15:36	2561/2561	UR-MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202016%2014:14:18%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Ffourth-inter-departmental-committee-meeting%2F&format=xml	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embed2a78	(from https://ogpau.govspace.gov.au/fourth-inter-departmental-committee-meeting/)
01:15:39	2947/-1	---M--	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202016%2014:15:38%20GMT	https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Foutcomes-from-the-second-meeting-of-the-interim-working-group%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login784d.html	(from https://ogpau.govspace.gov.au/outcomes-from-the-second-meeting-of-the-interim-working-group/)
01:15:41	0/-1	---M--	302	error ('')			https://ogpau.govspace.gov.au/wp-login.php?action=register	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login.1820ddc.delayed	(from https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Foutcomes-from-the-second-meeting-of-the-interim-working-group%2F)
01:15:45	884/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22794ec094c1e4b92eb337f10cc0e0cf06%22	https://ogpau.govspace.gov.au/outcomes-from-the-first-meeting-of-the-interim-working-group/feed/	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/outcomes-from-the-first-meeting-of-the-interim-working-group/feed/index.html	(from https://ogpau.govspace.gov.au/outcomes-from-the-first-meeting-of-the-interim-working-group/)
01:15:49	2549/2549	UR-MC-	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202016%2014:15:48%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Foutcomes-from-the-first-meeting-of-the-interim-working-group%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embedf096.json	(from https://ogpau.govspace.gov.au/outcomes-from-the-first-meeting-of-the-interim-working-group/)
01:15:53	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202016%2014:15:52%20GMT	https://ogpau.govspace.gov.au/?p=629	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/indexe703.html	(from https://ogpau.govspace.gov.au/interim-working-group-for-australias-ogp-national-action-plan-agenda-and-papers-meeting-2/)
01:16:03	2975/-1	---M--	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202016%2014:16:02%20GMT	https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Finterim-working-group-for-australias-ogp-national-action-plan-agenda-and-papers-meeting-2%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-loginbec6.html	(from https://ogpau.govspace.gov.au/interim-working-group-for-australias-ogp-national-action-plan-agenda-and-papers-meeting-2/)
01:16:04	0/-1	---M--	302	error ('')			https://ogpau.govspace.gov.au/wp-login.php?action=register	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login.1830ddc.delayed	(from https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Finterim-working-group-for-australias-ogp-national-action-plan-agenda-and-papers-meeting-2%2F)
01:16:10	945/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22794ec094c1e4b92eb337f10cc0e0cf06%22	https://ogpau.govspace.gov.au/interim-working-group-for-australias-ogp-national-action-plan-meeting-1-update/feed/	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/interim-working-group-for-australias-ogp-national-action-plan-meeting-1-update/feed/index.html	(from https://ogpau.govspace.gov.au/interim-working-group-for-australias-ogp-national-action-plan-meeting-1-update/)
01:16:15	2651/2651	UR-MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202016%2014:14:56%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Foutcomes-from-the-second-meeting-of-the-interim-working-group%2F&format=xml	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embed6ae1	(from https://ogpau.govspace.gov.au/outcomes-from-the-second-meeting-of-the-interim-working-group/)
01:16:19	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202016%2014:16:19%20GMT	https://ogpau.govspace.gov.au/?p=627	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/indexf763.html	(from https://ogpau.govspace.gov.au/outcomes-from-the-first-meeting-of-the-interim-working-group/)
01:16:26	2678/2678	UR-MC-	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202016%2014:16:25%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Finterim-working-group-for-australias-ogp-national-action-plan-meeting-1-update%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embedae0b.json	(from https://ogpau.govspace.gov.au/interim-working-group-for-australias-ogp-national-action-plan-meeting-1-update/)
01:16:29	2946/-1	---M--	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202016%2014:16:28%20GMT	https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Foutcomes-from-the-first-meeting-of-the-interim-working-group%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login9f3f.html	(from https://ogpau.govspace.gov.au/outcomes-from-the-first-meeting-of-the-interim-working-group/)
01:16:30	0/-1	---M--	302	error ('')			https://ogpau.govspace.gov.au/wp-login.php?action=register	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login.1840ddc.delayed	(from https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Foutcomes-from-the-first-meeting-of-the-interim-working-group%2F)
01:16:38	2006/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22794ec094c1e4b92eb337f10cc0e0cf06%22	https://ogpau.govspace.gov.au/submissions-for-the-interim-working-group-are-now-closed/feed/	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/submissions-for-the-interim-working-group-are-now-closed/feed/index.html	(from https://ogpau.govspace.gov.au/submissions-for-the-interim-working-group-are-now-closed/)
01:16:42	2869/2869	UR-MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202016%2014:15:31%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Finterim-working-group-for-australias-ogp-national-action-plan-agenda-and-papers-meeting-2%2F&format=xml	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embedfb6f	(from https://ogpau.govspace.gov.au/interim-working-group-for-australias-ogp-national-action-plan-agenda-and-papers-meeting-2/)
01:16:48	2529/2529	UR-MC-	200	added ('OK')	application/json	date:Wed,%2009%20Nov%202016%2014:16:46%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Fsubmissions-for-the-interim-working-group-are-now-closed%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embedd7ab.json	(from https://ogpau.govspace.gov.au/submissions-for-the-interim-working-group-are-now-closed/)
01:16:50	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2009%20Nov%202016%2014:16:49%20GMT	https://ogpau.govspace.gov.au/?p=615	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/index2f7a.html	(from https://ogpau.govspace.gov.au/interim-working-group-for-australias-ogp-national-action-plan-meeting-1-update/)
01:16:58	2964/-1	---M--	200	added ('OK')	text/html	date:Wed,%2009%20Nov%202016%2014:16:57%20GMT	https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Finterim-working-group-for-australias-ogp-national-action-plan-meeting-1-update%2F	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login11ee.html	(from https://ogpau.govspace.gov.au/interim-working-group-for-australias-ogp-national-action-plan-meeting-1-update/)
01:17:00	0/-1	---M--	302	error ('')			https://ogpau.govspace.gov.au/wp-login.php?action=register	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-login.1850ddc.delayed	(from https://ogpau.govspace.gov.au/wp-login.php?redirect_to=https%3A%2F%2Fogpau.govspace.gov.au%2Finterim-working-group-for-australias-ogp-national-action-plan-meeting-1-update%2F)
01:17:02	2646/2646	UR-MCZ	200	added ('OK')	text/xml	date:Wed,%2009%20Nov%202016%2014:15:50%20GMT	https://ogpau.govspace.gov.au/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fogpau.govspace.gov.au%2Foutcomes-from-the-first-meeting-of-the-interim-working-group%2F&format=xml	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/wp-json/oembed/1.0/embed013d	(from https://ogpau.govspace.gov.au/outcomes-from-the-first-meeting-of-the-interim-working-group/)
01:17:08	1929/-1	---M--	200	added ('OK')	application/rss+xml	etag:%22794ec094c1e4b92eb337f10cc0e0cf06%22	https://ogpau.govspace.gov.au/interim-working-group-for-australias-national-action-plan-expressions-of-interest/feed/	/home/puzzleduck/websites/OGP/ogpau.govspace.gov.au/interim-working-group-for-australias-national-action-plan-expressions-of-interest/feed/index.html	(from https://ogpau.govspace.gov.au/interim-working-group-for-australias-national-action-plan-expressions-of-interest/)
